"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","NODA","TOT","PC_GNI","A","2000",0.266644,
"AUS","NODA","TOT","PC_GNI","A","2001",0.251897,
"AUS","NODA","TOT","PC_GNI","A","2002",0.255604,
"AUS","NODA","TOT","PC_GNI","A","2003",0.2472,
"AUS","NODA","TOT","PC_GNI","A","2004",0.245141,
"AUS","NODA","TOT","PC_GNI","A","2005",0.247574,
"AUS","NODA","TOT","PC_GNI","A","2006",0.295075,
"AUS","NODA","TOT","PC_GNI","A","2007",0.322592,
"AUS","NODA","TOT","PC_GNI","A","2008",0.316008,
"AUS","NODA","TOT","PC_GNI","A","2009",0.293623,
"AUS","NODA","TOT","PC_GNI","A","2010",0.322727,
"AUS","NODA","TOT","PC_GNI","A","2011",0.343566,
"AUS","NODA","TOT","PC_GNI","A","2012",0.36093,
"AUS","NODA","TOT","PC_GNI","A","2013",0.330898,
"AUS","NODA","TOT","PC_GNI","A","2014",0.314311,
"AUS","NODA","TOT","PC_GNI","A","2015",0.291112,
"AUS","NODA","TOT","PC_GNI","A","2016",0.265827,
"AUS","NODA","TOT","PC_GNI","A","2017",0.231997,
"AUT","NODA","TOT","PC_GNI","A","2000",0.234436,
"AUT","NODA","TOT","PC_GNI","A","2001",0.341561,
"AUT","NODA","TOT","PC_GNI","A","2002",0.255124,
"AUT","NODA","TOT","PC_GNI","A","2003",0.201613,
"AUT","NODA","TOT","PC_GNI","A","2004",0.232908,
"AUT","NODA","TOT","PC_GNI","A","2005",0.521781,
"AUT","NODA","TOT","PC_GNI","A","2006",0.468866,
"AUT","NODA","TOT","PC_GNI","A","2007",0.498059,
"AUT","NODA","TOT","PC_GNI","A","2008",0.428275,
"AUT","NODA","TOT","PC_GNI","A","2009",0.302039,
"AUT","NODA","TOT","PC_GNI","A","2010",0.322422,
"AUT","NODA","TOT","PC_GNI","A","2011",0.267127,
"AUT","NODA","TOT","PC_GNI","A","2012",0.280216,
"AUT","NODA","TOT","PC_GNI","A","2013",0.273521,
"AUT","NODA","TOT","PC_GNI","A","2014",0.284369,
"AUT","NODA","TOT","PC_GNI","A","2015",0.353749,
"AUT","NODA","TOT","PC_GNI","A","2016",0.423711,
"AUT","NODA","TOT","PC_GNI","A","2017",0.300043,
"BEL","NODA","TOT","PC_GNI","A","2000",0.35774,
"BEL","NODA","TOT","PC_GNI","A","2001",0.368331,
"BEL","NODA","TOT","PC_GNI","A","2002",0.432461,
"BEL","NODA","TOT","PC_GNI","A","2003",0.601762,
"BEL","NODA","TOT","PC_GNI","A","2004",0.409653,
"BEL","NODA","TOT","PC_GNI","A","2005",0.525709,
"BEL","NODA","TOT","PC_GNI","A","2006",0.499264,
"BEL","NODA","TOT","PC_GNI","A","2007",0.426107,
"BEL","NODA","TOT","PC_GNI","A","2008",0.478601,
"BEL","NODA","TOT","PC_GNI","A","2009",0.54998,
"BEL","NODA","TOT","PC_GNI","A","2010",0.639711,
"BEL","NODA","TOT","PC_GNI","A","2011",0.536292,
"BEL","NODA","TOT","PC_GNI","A","2012",0.474599,
"BEL","NODA","TOT","PC_GNI","A","2013",0.45299,
"BEL","NODA","TOT","PC_GNI","A","2014",0.463023,
"BEL","NODA","TOT","PC_GNI","A","2015",0.416077,
"BEL","NODA","TOT","PC_GNI","A","2016",0.498588,
"BEL","NODA","TOT","PC_GNI","A","2017",0.445322,
"CAN","NODA","TOT","PC_GNI","A","2000",0.25473,
"CAN","NODA","TOT","PC_GNI","A","2001",0.217287,
"CAN","NODA","TOT","PC_GNI","A","2002",0.279057,
"CAN","NODA","TOT","PC_GNI","A","2003",0.237891,
"CAN","NODA","TOT","PC_GNI","A","2004",0.267804,
"CAN","NODA","TOT","PC_GNI","A","2005",0.337461,
"CAN","NODA","TOT","PC_GNI","A","2006",0.293758,
"CAN","NODA","TOT","PC_GNI","A","2007",0.289394,
"CAN","NODA","TOT","PC_GNI","A","2008",0.325411,
"CAN","NODA","TOT","PC_GNI","A","2009",0.303097,
"CAN","NODA","TOT","PC_GNI","A","2010",0.336482,
"CAN","NODA","TOT","PC_GNI","A","2011",0.319693,
"CAN","NODA","TOT","PC_GNI","A","2012",0.315871,
"CAN","NODA","TOT","PC_GNI","A","2013",0.274978,
"CAN","NODA","TOT","PC_GNI","A","2014",0.240991,
"CAN","NODA","TOT","PC_GNI","A","2015",0.279581,
"CAN","NODA","TOT","PC_GNI","A","2016",0.260554,
"CAN","NODA","TOT","PC_GNI","A","2017",0.264092,
"CZE","NODA","TOT","PC_GNI","A","2000",0.032646,
"CZE","NODA","TOT","PC_GNI","A","2001",0.048032,
"CZE","NODA","TOT","PC_GNI","A","2002",0.065354,
"CZE","NODA","TOT","PC_GNI","A","2003",0.11137,
"CZE","NODA","TOT","PC_GNI","A","2004",0.106563,
"CZE","NODA","TOT","PC_GNI","A","2005",0.113995,
"CZE","NODA","TOT","PC_GNI","A","2006",0.12014,
"CZE","NODA","TOT","PC_GNI","A","2007",0.109697,
"CZE","NODA","TOT","PC_GNI","A","2008",0.124195,
"CZE","NODA","TOT","PC_GNI","A","2009",0.119524,
"CZE","NODA","TOT","PC_GNI","A","2010",0.126618,
"CZE","NODA","TOT","PC_GNI","A","2011",0.124648,
"CZE","NODA","TOT","PC_GNI","A","2012",0.120508,
"CZE","NODA","TOT","PC_GNI","A","2013",0.113766,
"CZE","NODA","TOT","PC_GNI","A","2014",0.112151,
"CZE","NODA","TOT","PC_GNI","A","2015",0.117671,
"CZE","NODA","TOT","PC_GNI","A","2016",0.142363,
"CZE","NODA","TOT","PC_GNI","A","2017",0.150192,
"DNK","NODA","TOT","PC_GNI","A","2000",1.060822,
"DNK","NODA","TOT","PC_GNI","A","2001",1.030144,
"DNK","NODA","TOT","PC_GNI","A","2002",0.964135,
"DNK","NODA","TOT","PC_GNI","A","2003",0.837965,
"DNK","NODA","TOT","PC_GNI","A","2004",0.847131,
"DNK","NODA","TOT","PC_GNI","A","2005",0.811667,
"DNK","NODA","TOT","PC_GNI","A","2006",0.798193,
"DNK","NODA","TOT","PC_GNI","A","2007",0.807584,
"DNK","NODA","TOT","PC_GNI","A","2008",0.817368,
"DNK","NODA","TOT","PC_GNI","A","2009",0.880393,
"DNK","NODA","TOT","PC_GNI","A","2010",0.909219,
"DNK","NODA","TOT","PC_GNI","A","2011",0.852118,
"DNK","NODA","TOT","PC_GNI","A","2012",0.829997,
"DNK","NODA","TOT","PC_GNI","A","2013",0.851835,
"DNK","NODA","TOT","PC_GNI","A","2014",0.856006,
"DNK","NODA","TOT","PC_GNI","A","2015",0.847369,
"DNK","NODA","TOT","PC_GNI","A","2016",0.752029,
"DNK","NODA","TOT","PC_GNI","A","2017",0.737449,
"FIN","NODA","TOT","PC_GNI","A","2000",0.310828,
"FIN","NODA","TOT","PC_GNI","A","2001",0.323616,
"FIN","NODA","TOT","PC_GNI","A","2002",0.35188,
"FIN","NODA","TOT","PC_GNI","A","2003",0.348179,
"FIN","NODA","TOT","PC_GNI","A","2004",0.366782,
"FIN","NODA","TOT","PC_GNI","A","2005",0.461214,
"FIN","NODA","TOT","PC_GNI","A","2006",0.395866,
"FIN","NODA","TOT","PC_GNI","A","2007",0.39407,
"FIN","NODA","TOT","PC_GNI","A","2008",0.438498,
"FIN","NODA","TOT","PC_GNI","A","2009",0.542274,
"FIN","NODA","TOT","PC_GNI","A","2010",0.550423,
"FIN","NODA","TOT","PC_GNI","A","2011",0.531124,
"FIN","NODA","TOT","PC_GNI","A","2012",0.533915,
"FIN","NODA","TOT","PC_GNI","A","2013",0.535342,
"FIN","NODA","TOT","PC_GNI","A","2014",0.594067,
"FIN","NODA","TOT","PC_GNI","A","2015",0.550493,
"FIN","NODA","TOT","PC_GNI","A","2016",0.439959,
"FIN","NODA","TOT","PC_GNI","A","2017",0.424497,
"FRA","NODA","TOT","PC_GNI","A","2000",0.304828,
"FRA","NODA","TOT","PC_GNI","A","2001",0.309425,
"FRA","NODA","TOT","PC_GNI","A","2002",0.374897,
"FRA","NODA","TOT","PC_GNI","A","2003",0.403148,
"FRA","NODA","TOT","PC_GNI","A","2004",0.411528,
"FRA","NODA","TOT","PC_GNI","A","2005",0.47359,
"FRA","NODA","TOT","PC_GNI","A","2006",0.467687,
"FRA","NODA","TOT","PC_GNI","A","2007",0.379578,
"FRA","NODA","TOT","PC_GNI","A","2008",0.385227,
"FRA","NODA","TOT","PC_GNI","A","2009",0.470601,
"FRA","NODA","TOT","PC_GNI","A","2010",0.495449,
"FRA","NODA","TOT","PC_GNI","A","2011",0.45952,
"FRA","NODA","TOT","PC_GNI","A","2012",0.452689,
"FRA","NODA","TOT","PC_GNI","A","2013",0.405845,
"FRA","NODA","TOT","PC_GNI","A","2014",0.368113,
"FRA","NODA","TOT","PC_GNI","A","2015",0.367651,
"FRA","NODA","TOT","PC_GNI","A","2016",0.38426,
"FRA","NODA","TOT","PC_GNI","A","2017",0.428001,
"DEU","NODA","TOT","PC_GNI","A","2000",0.270087,
"DEU","NODA","TOT","PC_GNI","A","2001",0.271007,
"DEU","NODA","TOT","PC_GNI","A","2002",0.267909,
"DEU","NODA","TOT","PC_GNI","A","2003",0.284017,
"DEU","NODA","TOT","PC_GNI","A","2004",0.276065,
"DEU","NODA","TOT","PC_GNI","A","2005",0.360351,
"DEU","NODA","TOT","PC_GNI","A","2006",0.356039,
"DEU","NODA","TOT","PC_GNI","A","2007",0.366854,
"DEU","NODA","TOT","PC_GNI","A","2008",0.382826,
"DEU","NODA","TOT","PC_GNI","A","2009",0.354919,
"DEU","NODA","TOT","PC_GNI","A","2010",0.386701,
"DEU","NODA","TOT","PC_GNI","A","2011",0.386793,
"DEU","NODA","TOT","PC_GNI","A","2012",0.37176,
"DEU","NODA","TOT","PC_GNI","A","2013",0.380866,
"DEU","NODA","TOT","PC_GNI","A","2014",0.418735,
"DEU","NODA","TOT","PC_GNI","A","2015",0.523176,
"DEU","NODA","TOT","PC_GNI","A","2016",0.699296,
"DEU","NODA","TOT","PC_GNI","A","2017",0.667405,
"GRC","NODA","TOT","PC_GNI","A","2000",0.201937,
"GRC","NODA","TOT","PC_GNI","A","2001",0.171973,
"GRC","NODA","TOT","PC_GNI","A","2002",0.207061,
"GRC","NODA","TOT","PC_GNI","A","2003",0.209471,
"GRC","NODA","TOT","PC_GNI","A","2004",0.157039,
"GRC","NODA","TOT","PC_GNI","A","2005",0.17156,
"GRC","NODA","TOT","PC_GNI","A","2006",0.17298,
"GRC","NODA","TOT","PC_GNI","A","2007",0.162389,
"GRC","NODA","TOT","PC_GNI","A","2008",0.210779,
"GRC","NODA","TOT","PC_GNI","A","2009",0.18883,
"GRC","NODA","TOT","PC_GNI","A","2010",0.171241,
"GRC","NODA","TOT","PC_GNI","A","2011",0.146702,
"GRC","NODA","TOT","PC_GNI","A","2012",0.130826,
"GRC","NODA","TOT","PC_GNI","A","2013",0.099,
"GRC","NODA","TOT","PC_GNI","A","2014",0.105484,
"GRC","NODA","TOT","PC_GNI","A","2015",0.12192,
"GRC","NODA","TOT","PC_GNI","A","2016",0.189151,
"GRC","NODA","TOT","PC_GNI","A","2017",0.156248,
"HUN","NODA","TOT","PC_GNI","A","2003",0.026837,
"HUN","NODA","TOT","PC_GNI","A","2004",0.073743,
"HUN","NODA","TOT","PC_GNI","A","2005",0.107407,
"HUN","NODA","TOT","PC_GNI","A","2006",0.130088,
"HUN","NODA","TOT","PC_GNI","A","2007",0.077052,
"HUN","NODA","TOT","PC_GNI","A","2008",0.075142,
"HUN","NODA","TOT","PC_GNI","A","2009",0.095228,
"HUN","NODA","TOT","PC_GNI","A","2010",0.092322,
"HUN","NODA","TOT","PC_GNI","A","2011",0.107733,
"HUN","NODA","TOT","PC_GNI","A","2012",0.099193,
"HUN","NODA","TOT","PC_GNI","A","2013",0.10303,
"HUN","NODA","TOT","PC_GNI","A","2014",0.108932,
"HUN","NODA","TOT","PC_GNI","A","2015",0.133974,
"HUN","NODA","TOT","PC_GNI","A","2016",0.166052,
"HUN","NODA","TOT","PC_GNI","A","2017",0.110806,
"ISL","NODA","TOT","PC_GNI","A","2000",0.104048,
"ISL","NODA","TOT","PC_GNI","A","2001",0.132111,
"ISL","NODA","TOT","PC_GNI","A","2002",0.151843,
"ISL","NODA","TOT","PC_GNI","A","2003",0.166777,
"ISL","NODA","TOT","PC_GNI","A","2004",0.177217,
"ISL","NODA","TOT","PC_GNI","A","2005",0.17538,
"ISL","NODA","TOT","PC_GNI","A","2006",0.269079,
"ISL","NODA","TOT","PC_GNI","A","2007",0.265243,
"ISL","NODA","TOT","PC_GNI","A","2008",0.3557,
"ISL","NODA","TOT","PC_GNI","A","2009",0.325377,
"ISL","NODA","TOT","PC_GNI","A","2010",0.258531,
"ISL","NODA","TOT","PC_GNI","A","2011",0.199204,
"ISL","NODA","TOT","PC_GNI","A","2012",0.202785,
"ISL","NODA","TOT","PC_GNI","A","2013",0.228311,
"ISL","NODA","TOT","PC_GNI","A","2014",0.220775,
"ISL","NODA","TOT","PC_GNI","A","2015",0.239522,
"ISL","NODA","TOT","PC_GNI","A","2016",0.28439,
"ISL","NODA","TOT","PC_GNI","A","2017",0.283771,
"IRL","NODA","TOT","PC_GNI","A","2000",0.29495,
"IRL","NODA","TOT","PC_GNI","A","2001",0.330701,
"IRL","NODA","TOT","PC_GNI","A","2002",0.402324,
"IRL","NODA","TOT","PC_GNI","A","2003",0.394627,
"IRL","NODA","TOT","PC_GNI","A","2004",0.388921,
"IRL","NODA","TOT","PC_GNI","A","2005",0.419599,
"IRL","NODA","TOT","PC_GNI","A","2006",0.540882,
"IRL","NODA","TOT","PC_GNI","A","2007",0.551533,
"IRL","NODA","TOT","PC_GNI","A","2008",0.590472,
"IRL","NODA","TOT","PC_GNI","A","2009",0.544681,
"IRL","NODA","TOT","PC_GNI","A","2010",0.522686,
"IRL","NODA","TOT","PC_GNI","A","2011",0.512102,
"IRL","NODA","TOT","PC_GNI","A","2012",0.469808,
"IRL","NODA","TOT","PC_GNI","A","2013",0.46194,
"IRL","NODA","TOT","PC_GNI","A","2014",0.375105,
"IRL","NODA","TOT","PC_GNI","A","2015",0.317612,
"IRL","NODA","TOT","PC_GNI","A","2016",0.318687,
"IRL","NODA","TOT","PC_GNI","A","2017",0.3174,
"ITA","NODA","TOT","PC_GNI","A","2000",0.12811,
"ITA","NODA","TOT","PC_GNI","A","2001",0.150159,
"ITA","NODA","TOT","PC_GNI","A","2002",0.198566,
"ITA","NODA","TOT","PC_GNI","A","2003",0.167326,
"ITA","NODA","TOT","PC_GNI","A","2004",0.147459,
"ITA","NODA","TOT","PC_GNI","A","2005",0.28997,
"ITA","NODA","TOT","PC_GNI","A","2006",0.19715,
