"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","ODASECTOR","PROD","MLN_USD","A","2006",144.05,
"CHE","ODASECTOR","PROD","MLN_USD","A","2007",117.82,
"CHE","ODASECTOR","PROD","MLN_USD","A","2008",115.73,
"CHE","ODASECTOR","PROD","MLN_USD","A","2009",112.23,
"CHE","ODASECTOR","PROD","MLN_USD","A","2010",152.52,
"CHE","ODASECTOR","PROD","MLN_USD","A","2011",230.68,
"CHE","ODASECTOR","PROD","MLN_USD","A","2012",168.42,
"CHE","ODASECTOR","PROD","MLN_USD","A","2013",255.5,
"CHE","ODASECTOR","PROD","MLN_USD","A","2014",208.64,
"CHE","ODASECTOR","PROD","MLN_USD","A","2015",157.29,
"CHE","ODASECTOR","PROD","MLN_USD","A","2016",169.91,
"CHE","ODASECTOR","PROD","MLN_USD","A","2017",386.77,
"CHE","ODASECTOR","PROD","MLN_USD","A","2018",230.48,
"TUR","ODASECTOR","PROD","MLN_USD","A","2001",2.39,
"TUR","ODASECTOR","PROD","MLN_USD","A","2002",0.74,
"TUR","ODASECTOR","PROD","MLN_USD","A","2003",1.55,
"TUR","ODASECTOR","PROD","MLN_USD","A","2004",1.51,
"TUR","ODASECTOR","PROD","MLN_USD","A","2005",4.33,
"TUR","ODASECTOR","PROD","MLN_USD","A","2006",6.94,
"TUR","ODASECTOR","PROD","MLN_USD","A","2007",6.06,
"TUR","ODASECTOR","PROD","MLN_USD","A","2008",5.3,
"TUR","ODASECTOR","PROD","MLN_USD","A","2009",11.85,
"TUR","ODASECTOR","PROD","MLN_USD","A","2010",78.44,
"TUR","ODASECTOR","PROD","MLN_USD","A","2011",59.06,
"TUR","ODASECTOR","PROD","MLN_USD","A","2012",5.05,
"TUR","ODASECTOR","PROD","MLN_USD","A","2013",10.69,
"TUR","ODASECTOR","PROD","MLN_USD","A","2014",9.19,
"TUR","ODASECTOR","PROD","MLN_USD","A","2015",20.84,
"TUR","ODASECTOR","PROD","MLN_USD","A","2016",18.69,
"TUR","ODASECTOR","PROD","MLN_USD","A","2017",68.32,
"TUR","ODASECTOR","PROD","MLN_USD","A","2018",10.98,
"GBR","ODASECTOR","PROD","MLN_USD","A","2000",410.99,
"GBR","ODASECTOR","PROD","MLN_USD","A","2001",259.64,
"GBR","ODASECTOR","PROD","MLN_USD","A","2002",331.42,
"GBR","ODASECTOR","PROD","MLN_USD","A","2003",279.51,
"GBR","ODASECTOR","PROD","MLN_USD","A","2004",247.28,
"GBR","ODASECTOR","PROD","MLN_USD","A","2005",242.53,
"GBR","ODASECTOR","PROD","MLN_USD","A","2006",207.02,
"GBR","ODASECTOR","PROD","MLN_USD","A","2007",205.16,
"GBR","ODASECTOR","PROD","MLN_USD","A","2008",188.4,
"GBR","ODASECTOR","PROD","MLN_USD","A","2009",234.91,
"GBR","ODASECTOR","PROD","MLN_USD","A","2010",500.25,
"GBR","ODASECTOR","PROD","MLN_USD","A","2011",414.7,
"GBR","ODASECTOR","PROD","MLN_USD","A","2012",413.4,
"GBR","ODASECTOR","PROD","MLN_USD","A","2013",304.56,
"GBR","ODASECTOR","PROD","MLN_USD","A","2014",309.22,
"GBR","ODASECTOR","PROD","MLN_USD","A","2015",556.78,
"GBR","ODASECTOR","PROD","MLN_USD","A","2016",230.49,
"GBR","ODASECTOR","PROD","MLN_USD","A","2017",492.3,
"GBR","ODASECTOR","PROD","MLN_USD","A","2018",1046.29,
"USA","ODASECTOR","PROD","MLN_USD","A","2000",672.2,
"USA","ODASECTOR","PROD","MLN_USD","A","2001",830.64,
"USA","ODASECTOR","PROD","MLN_USD","A","2002",1144.42,
"USA","ODASECTOR","PROD","MLN_USD","A","2003",1536.32,
"USA","ODASECTOR","PROD","MLN_USD","A","2004",2029.41,
"USA","ODASECTOR","PROD","MLN_USD","A","2005",2055.11,
"USA","ODASECTOR","PROD","MLN_USD","A","2006",1509.17,
"USA","ODASECTOR","PROD","MLN_USD","A","2007",1904.47,
"USA","ODASECTOR","PROD","MLN_USD","A","2008",2221.68,
"USA","ODASECTOR","PROD","MLN_USD","A","2009",2065.47,
"USA","ODASECTOR","PROD","MLN_USD","A","2010",2028.98,
"USA","ODASECTOR","PROD","MLN_USD","A","2011",1911.22,
"USA","ODASECTOR","PROD","MLN_USD","A","2012",1689,
"USA","ODASECTOR","PROD","MLN_USD","A","2013",1655.12,
"USA","ODASECTOR","PROD","MLN_USD","A","2014",1752.75,
"USA","ODASECTOR","PROD","MLN_USD","A","2015",1823.53,
"USA","ODASECTOR","PROD","MLN_USD","A","2016",1509.28,
"USA","ODASECTOR","PROD","MLN_USD","A","2017",1177.07,
"USA","ODASECTOR","PROD","MLN_USD","A","2018",1390.66,
"ARE","ODASECTOR","PROD","MLN_USD","A","2009",71.39,
"ARE","ODASECTOR","PROD","MLN_USD","A","2010",16.6,
"ARE","ODASECTOR","PROD","MLN_USD","A","2011",2.42,
"ARE","ODASECTOR","PROD","MLN_USD","A","2012",86.17,
"ARE","ODASECTOR","PROD","MLN_USD","A","2013",776.83,
"ARE","ODASECTOR","PROD","MLN_USD","A","2014",467.31,
"ARE","ODASECTOR","PROD","MLN_USD","A","2015",309.3,
"ARE","ODASECTOR","PROD","MLN_USD","A","2016",47.33,
"ARE","ODASECTOR","PROD","MLN_USD","A","2017",208.09,
"ARE","ODASECTOR","PROD","MLN_USD","A","2018",9.59,
"DAC","ODASECTOR","PROD","MLN_USD","A","2000",4001.45,
"DAC","ODASECTOR","PROD","MLN_USD","A","2001",4730.33,
"DAC","ODASECTOR","PROD","MLN_USD","A","2002",4354.46,
"DAC","ODASECTOR","PROD","MLN_USD","A","2003",4495.11,
"DAC","ODASECTOR","PROD","MLN_USD","A","2004",5290.68,
"DAC","ODASECTOR","PROD","MLN_USD","A","2005",5690.9,
"DAC","ODASECTOR","PROD","MLN_USD","A","2006",5013.85,
"DAC","ODASECTOR","PROD","MLN_USD","A","2007",5868.46,
"DAC","ODASECTOR","PROD","MLN_USD","A","2008",7327.16,
"DAC","ODASECTOR","PROD","MLN_USD","A","2009",6488.65,
"DAC","ODASECTOR","PROD","MLN_USD","A","2010",7726.9,
"DAC","ODASECTOR","PROD","MLN_USD","A","2011",7392.78,
"DAC","ODASECTOR","PROD","MLN_USD","A","2012",7057.29,
"DAC","ODASECTOR","PROD","MLN_USD","A","2013",6929.34,
"DAC","ODASECTOR","PROD","MLN_USD","A","2014",7242.24,
"DAC","ODASECTOR","PROD","MLN_USD","A","2015",7809.18,
"DAC","ODASECTOR","PROD","MLN_USD","A","2016",6191.95,
"DAC","ODASECTOR","PROD","MLN_USD","A","2017",8677.77,
"DAC","ODASECTOR","PROD","MLN_USD","A","2018",8445.7,
"POL","ODASECTOR","PROD","MLN_USD","A","2013",1.28,
"POL","ODASECTOR","PROD","MLN_USD","A","2014",21.59,
"POL","ODASECTOR","PROD","MLN_USD","A","2015",28.82,
"POL","ODASECTOR","PROD","MLN_USD","A","2016",78.72,
"POL","ODASECTOR","PROD","MLN_USD","A","2017",14.37,
"POL","ODASECTOR","PROD","MLN_USD","A","2018",34.56,
"SVK","ODASECTOR","PROD","MLN_USD","A","2013",0.72,
"SVK","ODASECTOR","PROD","MLN_USD","A","2014",0.69,
"SVK","ODASECTOR","PROD","MLN_USD","A","2015",0.69,
"SVK","ODASECTOR","PROD","MLN_USD","A","2016",0.56,
"SVK","ODASECTOR","PROD","MLN_USD","A","2017",0.48,
"SVK","ODASECTOR","PROD","MLN_USD","A","2018",0.33,
"EST","ODASECTOR","PROD","MLN_USD","A","2013",0.4,
"EST","ODASECTOR","PROD","MLN_USD","A","2014",0.15,
"EST","ODASECTOR","PROD","MLN_USD","A","2015",0.34,
"EST","ODASECTOR","PROD","MLN_USD","A","2016",0.64,
"EST","ODASECTOR","PROD","MLN_USD","A","2017",0.28,
"EST","ODASECTOR","PROD","MLN_USD","A","2018",0.37,
"SVN","ODASECTOR","PROD","MLN_USD","A","2012",0.6,
"SVN","ODASECTOR","PROD","MLN_USD","A","2013",0.15,
"SVN","ODASECTOR","PROD","MLN_USD","A","2014",0.12,
"SVN","ODASECTOR","PROD","MLN_USD","A","2015",0.01,
"SVN","ODASECTOR","PROD","MLN_USD","A","2016",0.36,
"SVN","ODASECTOR","PROD","MLN_USD","A","2017",0.09,
"SVN","ODASECTOR","PROD","MLN_USD","A","2018",0.3,
"HUN","ODASECTOR","PROD","MLN_USD","A","2014",0.5,
"HUN","ODASECTOR","PROD","MLN_USD","A","2015",0.41,
"HUN","ODASECTOR","PROD","MLN_USD","A","2016",3.8,
"HUN","ODASECTOR","PROD","MLN_USD","A","2017",2.22,
"HUN","ODASECTOR","PROD","MLN_USD","A","2018",10.58,
"LTU","ODASECTOR","PROD","MLN_USD","A","2014",0.15,
"LTU","ODASECTOR","PROD","MLN_USD","A","2015",0.21,
"LTU","ODASECTOR","PROD","MLN_USD","A","2016",0.18,
"LTU","ODASECTOR","PROD","MLN_USD","A","2017",0.2,
"LTU","ODASECTOR","PROD","MLN_USD","A","2018",0.13,
"ROU","ODASECTOR","PROD","MLN_USD","A","2014",0.32,
"ROU","ODASECTOR","PROD","MLN_USD","A","2015",0.45,
"ROU","ODASECTOR","PROD","MLN_USD","A","2016",0.21,
"ROU","ODASECTOR","PROD","MLN_USD","A","2018",0.04,
"RUS","ODASECTOR","PROD","MLN_USD","A","2016",25.54,
"RUS","ODASECTOR","PROD","MLN_USD","A","2017",11.41,
"RUS","ODASECTOR","PROD","MLN_USD","A","2018",11.83,
"BGR","ODASECTOR","PROD","MLN_USD","A","2016",0.13,
"BGR","ODASECTOR","PROD","MLN_USD","A","2018",0.08,
"LVA","ODASECTOR","PROD","MLN_USD","A","2016",0.14,
"LVA","ODASECTOR","PROD","MLN_USD","A","2017",0.04,
"LVA","ODASECTOR","PROD","MLN_USD","A","2018",0.06,
"SAU","ODASECTOR","PROD","MLN_USD","A","2016",154.76,
"SAU","ODASECTOR","PROD","MLN_USD","A","2017",90,
"SAU","ODASECTOR","PROD","MLN_USD","A","2018",95.05,
"CYP","ODASECTOR","PROD","MLN_USD","A","2018",0.1,
