"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","ODASECTOR","MULTISEC","MLN_USD","A","2017",57.31,
"POL","ODASECTOR","MULTISEC","MLN_USD","A","2018",4.11,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2013",0.36,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2014",0.08,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2015",1.2,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2016",1.25,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2017",0.07,
"SVK","ODASECTOR","MULTISEC","MLN_USD","A","2018",0,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2013",0.86,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2014",0.81,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2015",0.89,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2016",4.27,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2017",2.31,
"EST","ODASECTOR","MULTISEC","MLN_USD","A","2018",1.31,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2012",1.27,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2013",1.26,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2014",0.3,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2015",0.25,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2016",0.3,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2017",0.29,
"SVN","ODASECTOR","MULTISEC","MLN_USD","A","2018",0.57,
"HUN","ODASECTOR","MULTISEC","MLN_USD","A","2014",0.17,
"HUN","ODASECTOR","MULTISEC","MLN_USD","A","2015",1.56,
"HUN","ODASECTOR","MULTISEC","MLN_USD","A","2016",0.57,
"HUN","ODASECTOR","MULTISEC","MLN_USD","A","2017",0.4,
"HUN","ODASECTOR","MULTISEC","MLN_USD","A","2018",0.73,
"LTU","ODASECTOR","MULTISEC","MLN_USD","A","2014",0.18,
"LTU","ODASECTOR","MULTISEC","MLN_USD","A","2015",0.16,
"LTU","ODASECTOR","MULTISEC","MLN_USD","A","2016",0.21,
"LTU","ODASECTOR","MULTISEC","MLN_USD","A","2017",0.18,
"LTU","ODASECTOR","MULTISEC","MLN_USD","A","2018",0.32,
"RUS","ODASECTOR","MULTISEC","MLN_USD","A","2016",39.97,
"RUS","ODASECTOR","MULTISEC","MLN_USD","A","2017",92.29,
"RUS","ODASECTOR","MULTISEC","MLN_USD","A","2018",65.41,
"LVA","ODASECTOR","MULTISEC","MLN_USD","A","2016",0.14,
"LVA","ODASECTOR","MULTISEC","MLN_USD","A","2017",0.18,
"LVA","ODASECTOR","MULTISEC","MLN_USD","A","2018",0.78,
"SAU","ODASECTOR","MULTISEC","MLN_USD","A","2015",81.02,
"SAU","ODASECTOR","MULTISEC","MLN_USD","A","2016",202.62,
"SAU","ODASECTOR","MULTISEC","MLN_USD","A","2017",49.32,
"ROU","ODASECTOR","MULTISEC","MLN_USD","A","2018",0.21,
